#{"t_start": 1744475367.6523442, "env_id": "LunarLander-v2"}
r,l,t
-550.0,55,1431.266165
-740.0,74,1431.423849
-840.0,84,1431.59033
-770.0,77,1431.746207
-740.0,74,1431.881135
-570.0,57,1431.998273
-860.0,86,1432.16903
-830.0,83,1432.34914
-710.0,71,1432.487864
-650.0,65,1432.624192
-580.0,58,1432.745659
-520.0,52,1432.859435
-770.0,77,1433.019187
-780.0,78,1433.1685
-710.0,71,1433.312085
-810.0,81,1433.468781
-560.0,56,1433.57737
-660.0,66,1433.729487
-650.0,65,1433.869001
-590.0,59,1433.981013
-590.0,59,1434.111973
-820.0,82,1434.288109
-490.0,49,1434.393972
-1070.0,107,1434.606894
-580.0,58,1434.722197
-610.0,61,1434.840828
-590.0,59,1435.034231
-590.0,59,1435.208583
-670.0,67,1435.38607
-510.0,51,1435.491838
-600.0,60,1437.610302
-800.0,80,1437.754736
-600.0,60,1437.866025
-560.0,56,1437.997762
-510.0,51,1438.09402
-600.0,60,1438.223598
-680.0,68,1438.357338
-700.0,70,1438.500102
-550.0,55,1438.605652
-1350.0,135,1438.864323
-520.0,52,1438.987821
-630.0,63,1439.123729
-630.0,63,1439.245864
-620.0,62,1439.382018
-720.0,72,1439.521059
-950.0,95,1439.691795
-690.0,69,1439.819178
-730.0,73,1439.947104
-850.0,85,1440.132498
-800.0,80,1440.295834
-830.0,83,1440.453057
-530.0,53,1440.575038
-820.0,82,1440.736894
-640.0,64,1440.86836
-710.0,71,1440.983487
-560.0,56,1441.103561
-580.0,58,1441.204537
-820.0,82,1441.370549
-520.0,52,1441.483285
-860.0,86,1441.666529
-540.0,54,1444.008133
-730.0,73,1444.142619
-600.0,60,1444.251016
-680.0,68,1444.394708
-810.0,81,1444.568221
-740.0,74,1444.717137
-600.0,60,1444.835749
-630.0,63,1444.971766
-510.0,51,1445.080164
-590.0,59,1445.177151
-580.0,58,1445.276333
-530.0,53,1445.374637
-1090.0,109,1445.573838
-540.0,54,1445.6908
-630.0,63,1445.805676
-870.0,87,1445.96116
-530.0,53,1446.075863
-540.0,54,1446.187578
-490.0,49,1446.278297
-510.0,51,1446.392347
-560.0,56,1446.5081
-610.0,61,1446.629317
-640.0,64,1446.768762
-840.0,84,1446.944055
-560.0,56,1447.077635
-690.0,69,1447.220086
-770.0,77,1447.39053
-520.0,52,1447.519072
-740.0,74,1447.691386
-800.0,80,1447.875777
-750.0,75,1448.047272
-670.0,67,1450.217825
-680.0,68,1450.364894
-800.0,80,1450.516504
-650.0,65,1450.664784
-580.0,58,1450.781459
-590.0,59,1450.908389
-770.0,77,1451.140136
-580.0,58,1451.306464
-710.0,71,1451.464373
-640.0,64,1451.62099
-600.0,60,1451.781195
-740.0,74,1451.948729
-810.0,81,1452.09848
-730.0,73,1452.222699
-540.0,54,1452.326105
-670.0,67,1452.44757
-750.0,75,1452.573066
-800.0,80,1452.714251
-520.0,52,1452.826087
-1260.0,126,1453.077674
-780.0,78,1453.241394
-580.0,58,1453.359862
-780.0,78,1453.512254
-660.0,66,1453.649221
-750.0,75,1453.822429
-580.0,58,1453.931561
-630.0,63,1454.042519
-660.0,66,1454.181779
-810.0,81,1454.328533
-760.0,76,1456.562791
-580.0,58,1456.676872
-790.0,79,1456.823765
-580.0,58,1456.931113
-760.0,76,1457.080285
-540.0,54,1457.189914
-640.0,64,1457.323899
-580.0,58,1457.439482
-810.0,81,1457.607132
-730.0,73,1457.765877
-710.0,71,1457.894425
-810.0,81,1458.048852
-510.0,51,1458.152295
-540.0,54,1458.267669
-900.0,90,1458.442002
-560.0,56,1458.556966
-510.0,51,1458.669492
-670.0,67,1458.814076
-770.0,77,1459.031847
-860.0,86,1459.274949
-630.0,63,1459.422729
-660.0,66,1459.567022
-1190.0,119,1459.855845
-780.0,78,1460.012856
-750.0,75,1460.149569
-640.0,64,1460.286575
-540.0,54,1460.371877
-910.0,91,1460.543557
-840.0,84,1460.709406
-830.0,83,1462.709772
-810.0,81,1462.882674
-700.0,70,1463.023815
-650.0,65,1463.162344
-580.0,58,1463.280241
-570.0,57,1463.390348
-700.0,70,1463.525693
-540.0,54,1463.631377
-530.0,53,1463.741484
-740.0,74,1463.900759
-600.0,60,1464.021329
-820.0,82,1464.190888
-850.0,85,1464.346897
-620.0,62,1464.486285
-490.0,49,1464.579311
-690.0,69,1464.724078
-630.0,63,1464.847218
-500.0,50,1464.939865
-590.0,59,1465.058895
-540.0,54,1465.156
-570.0,57,1465.26709
-830.0,83,1465.44628
-710.0,71,1465.596256
-890.0,89,1465.791555
-530.0,53,1465.921162
-690.0,69,1466.070163
-570.0,57,1466.18961
-630.0,63,1466.314002
-560.0,56,1466.427943
-530.0,53,1466.550491
-550.0,55,1466.665736
-500.0,50,1466.768814
-620.0,62,1469.128738
-820.0,82,1469.280657
-560.0,56,1469.382502
-640.0,64,1469.502484
-740.0,74,1469.640575
-810.0,81,1469.805992
-660.0,66,1469.938503
-540.0,54,1470.050585
-650.0,65,1470.171231
-840.0,84,1470.337056
-810.0,81,1470.477181
-1030.0,103,1470.684794
-840.0,84,1470.84474
-640.0,64,1470.962708
-870.0,87,1471.118863
-800.0,80,1471.276449
-800.0,80,1471.447428
-680.0,68,1471.56552
-690.0,69,1471.705534
-530.0,53,1471.807624
-620.0,62,1471.934396
-690.0,69,1472.074506
-740.0,74,1472.222693
-570.0,57,1472.334134
-830.0,83,1472.509888
-540.0,54,1472.610921
-550.0,55,1472.714217
-540.0,54,1472.821184
-640.0,64,1472.965504
-830.0,83,1475.36096
-530.0,53,1475.483765
-660.0,66,1475.656604
-830.0,83,1475.873732
-740.0,74,1476.026465
-580.0,58,1476.132616
-590.0,59,1476.240285
-650.0,65,1476.361953
-660.0,66,1476.47447
-820.0,82,1476.622817
-510.0,51,1476.715493
-890.0,89,1476.883194
-700.0,70,1477.018697
-850.0,85,1477.201686
-500.0,50,1477.296361
-530.0,53,1477.411684
-580.0,58,1477.514785
-700.0,70,1477.645698
-580.0,58,1477.762112
-610.0,61,1477.876677
-750.0,75,1478.020568
-600.0,60,1478.145729
-780.0,78,1478.291332
-610.0,61,1478.412557
-520.0,52,1478.530347
-670.0,67,1478.668
-880.0,88,1478.876148
-690.0,69,1479.056148
-620.0,62,1479.186491
-820.0,82,1479.386245
-670.0,67,1479.524099
-550.0,55,1481.758622
-760.0,76,1481.928027
-780.0,78,1482.073989
-810.0,81,1482.218922
-810.0,81,1482.39005
-500.0,50,1482.48897
-610.0,61,1482.622795
-590.0,59,1482.748056
-650.0,65,1482.878322
-610.0,61,1483.100717
-630.0,63,1483.265511
-800.0,80,1483.453283
-520.0,52,1483.570415
-750.0,75,1483.749943
-670.0,67,1483.895496
-680.0,68,1484.028188
-600.0,60,1484.157959
-600.0,60,1484.29443
-690.0,69,1484.417928
-820.0,82,1484.578541
-540.0,54,1484.682785
-770.0,77,1484.827395
-490.0,49,1484.913071
-560.0,56,1485.021667
-550.0,55,1485.12189
-850.0,85,1485.27586
-820.0,82,1485.440582
-720.0,72,1485.581323
-720.0,72,1485.731431
-540.0,54,1485.837624
-600.0,60,1487.989986
-730.0,73,1488.126646
-690.0,69,1488.289639
-550.0,55,1488.38641
-540.0,54,1488.500273
-680.0,68,1488.645552
-560.0,56,1488.755482
-730.0,73,1488.907716
-590.0,59,1489.03158
-750.0,75,1489.177356
-740.0,74,1489.334769
-710.0,71,1489.472546
-570.0,57,1489.587629
-1250.0,125,1489.861979
-660.0,66,1490.004185
-550.0,55,1490.110447
-740.0,74,1490.256404
-540.0,54,1490.36205
-500.0,50,1490.487097
-870.0,87,1490.675858
-810.0,81,1490.840954
-760.0,76,1491.095916
-660.0,66,1491.274586
-1250.0,125,1491.580672
-580.0,58,1491.71759
-730.0,73,1491.871876
-820.0,82,1492.031184
-840.0,84,1492.185527
-580.0,58,1492.276007
-890.0,89,1494.369027
-640.0,64,1494.479144
-560.0,56,1494.590448
-830.0,83,1494.755309
-550.0,55,1494.857792
-690.0,69,1494.994336
-580.0,58,1495.09886
-810.0,81,1495.288004
-670.0,67,1495.422589
-730.0,73,1495.575321
-1470.0,147,1495.857775
-820.0,82,1496.004715
-650.0,65,1496.124103
-790.0,79,1496.269569
-670.0,67,1496.406079
-690.0,69,1496.533825
-610.0,61,1496.656271
-580.0,58,1496.784014
-670.0,67,1496.921087
-570.0,57,1497.028247
-520.0,52,1497.12646
-690.0,69,1497.263243
-660.0,66,1497.397704
-710.0,71,1497.553845
-640.0,64,1497.680031
-770.0,77,1497.868915
-710.0,71,1498.01404
-600.0,60,1498.137269
-550.0,55,1498.248169
-760.0,76,1500.616471
-680.0,68,1500.744667
-520.0,52,1500.84854
-650.0,65,1500.969776
-770.0,77,1501.107901
-800.0,80,1501.262151
-730.0,73,1501.418618
-740.0,74,1501.539618
-740.0,74,1501.673514
-600.0,60,1501.79567
-970.0,97,1501.963605
-670.0,67,1502.082863
-750.0,75,1502.226703
-740.0,74,1502.383884
-670.0,67,1502.518207
-770.0,77,1502.674347
-570.0,57,1502.775403
-610.0,61,1502.883872
-760.0,76,1503.031876
-540.0,54,1503.138814
-610.0,61,1503.248626
-520.0,52,1503.340538
-500.0,50,1503.428445
-630.0,63,1503.549543
-590.0,59,1503.677653
-550.0,55,1503.784341
-540.0,54,1503.89413
-730.0,73,1504.041113
-570.0,57,1504.169686
-620.0,62,1504.307872
-690.0,69,1504.439397
-800.0,80,1506.667609
-750.0,75,1506.829638
-540.0,54,1506.979455
-570.0,57,1507.139552
-470.0,47,1507.255423
-880.0,88,1507.462649
-590.0,59,1507.593666
-550.0,55,1507.720337
-830.0,83,1507.903138
-780.0,78,1508.0454
-760.0,76,1508.194571
-740.0,74,1508.330938
-820.0,82,1508.490818
-640.0,64,1508.61136
-780.0,78,1508.74876
-670.0,67,1508.873654
-830.0,83,1509.018589
-700.0,70,1509.13956
-770.0,77,1509.274447
-680.0,68,1509.401537
-650.0,65,1509.512419
-900.0,90,1509.689472
-680.0,68,1509.825559
-830.0,83,1509.989769
-510.0,51,1510.098802
-650.0,65,1510.238666
-500.0,50,1510.335382
-740.0,74,1510.486939
-580.0,58,1510.620499
-580.0,58,1510.750302
-500.0,50,1512.984351
-530.0,53,1513.085891
-620.0,62,1513.218477
-850.0,85,1513.387839
-760.0,76,1513.537637
-590.0,59,1513.650504
-650.0,65,1513.77847
-520.0,52,1513.879554
-610.0,61,1514.003572
-820.0,82,1514.150342
-810.0,81,1514.313418
-540.0,54,1514.417977
-820.0,82,1514.578472
-530.0,53,1514.696569
-560.0,56,1514.822021
-690.0,69,1515.007365
-800.0,80,1515.21964
-730.0,73,1515.409081
-650.0,65,1515.54518
-730.0,73,1515.715499
-540.0,54,1515.838593
-860.0,86,1516.01657
-820.0,82,1516.168859
-510.0,51,1516.26932
-700.0,70,1516.395382
-670.0,67,1516.510578
-720.0,72,1516.635546
-540.0,54,1516.73619
-640.0,64,1516.862966
-820.0,82,1517.005454
-580.0,58,1517.110636
-670.0,67,1519.251872
-590.0,59,1519.369662
-560.0,56,1519.470144
-560.0,56,1519.586215
-560.0,56,1519.687956
-640.0,64,1519.818408
-560.0,56,1519.921308
-660.0,66,1520.032889
-610.0,61,1520.156204
-690.0,69,1520.28017
-740.0,74,1520.432487
-900.0,90,1520.645181
-580.0,58,1520.765547
-550.0,55,1520.86201
-510.0,51,1520.987481
-700.0,70,1521.143562
-560.0,56,1521.243058
-600.0,60,1521.361333
-620.0,62,1521.493699
-790.0,79,1521.663156
-780.0,78,1521.805914
-650.0,65,1521.925498
-710.0,71,1522.076127
-620.0,62,1522.210535
-590.0,59,1522.324445
-750.0,75,1522.469889
-710.0,71,1522.589208
-520.0,52,1522.697563
-740.0,74,1522.832331
-730.0,73,1523.019479
-550.0,55,1523.179298
-830.0,83,1525.426369
-510.0,51,1525.518639
-550.0,55,1525.620214
-600.0,60,1525.738766
-520.0,52,1525.838168
-650.0,65,1525.975326
-660.0,66,1526.117374
-550.0,55,1526.223857
-570.0,57,1526.335464
-530.0,53,1526.423649
-740.0,74,1526.55726
-500.0,50,1526.653287
-620.0,62,1526.765524
-810.0,81,1526.922585
-610.0,61,1527.048379
-520.0,52,1527.143035
-680.0,68,1527.261759
-750.0,75,1527.427364
-620.0,62,1527.556933
-580.0,58,1527.67438
-790.0,79,1527.83632
-610.0,61,1527.955218
-690.0,69,1528.096115
-840.0,84,1528.253962
-530.0,53,1528.349861
-860.0,86,1528.517094
-900.0,90,1528.723533
-790.0,79,1528.888535
-610.0,61,1529.024627
-710.0,71,1529.171483
-710.0,71,1529.303911
-500.0,50,1529.394464
-810.0,81,1531.707574
-850.0,85,1531.925254
-540.0,54,1532.033478
-560.0,56,1532.135759
-650.0,65,1532.252745
-500.0,50,1532.338669
-630.0,63,1532.459788
-590.0,59,1532.573779
-1000.0,100,1532.742235
-610.0,61,1532.855183
-800.0,80,1532.996885
-520.0,52,1533.109258
-790.0,79,1533.261855
-750.0,75,1533.399381
-600.0,60,1533.491083
-620.0,62,1533.622998
-520.0,52,1533.718225
-600.0,60,1533.844385
-620.0,62,1533.974394
-510.0,51,1534.07342
-610.0,61,1534.195632
-540.0,54,1534.295871
-500.0,50,1534.409935
-600.0,60,1534.518403
-530.0,53,1534.611413
-570.0,57,1534.738072
-600.0,60,1534.857789
-550.0,55,1534.981878
-610.0,61,1535.096636
-660.0,66,1535.22339
-620.0,62,1535.335358
-500.0,50,1535.4197
-730.0,73,1537.570966
-870.0,87,1537.735327
-520.0,52,1537.837512
-710.0,71,1537.96097
-690.0,69,1538.09645
-700.0,70,1538.233922
-580.0,58,1538.356836
-900.0,90,1538.556299
-680.0,68,1538.705272
-590.0,59,1538.831751
-560.0,56,1538.967221
-520.0,52,1539.104305
-510.0,51,1539.253057
-730.0,73,1539.424285
-720.0,72,1539.595409
-650.0,65,1539.749254
-640.0,64,1539.906144
-710.0,71,1540.06669
-700.0,70,1540.211993
-750.0,75,1540.356304
-840.0,84,1540.493952
-650.0,65,1540.609993
-610.0,61,1540.72362
-780.0,78,1540.873934
-610.0,61,1540.995223
-780.0,78,1541.14714
-870.0,87,1541.320182
-850.0,85,1541.490196
-740.0,74,1541.633567
-730.0,73,1541.789532
-730.0,73,1543.977503
-640.0,64,1544.093995
-770.0,77,1544.261361
-560.0,56,1544.37736
-670.0,67,1544.517909
-680.0,68,1544.648257
-730.0,73,1544.790568
-860.0,86,1544.946636
-510.0,51,1545.050682
-650.0,65,1545.181061
-850.0,85,1545.343002
-710.0,71,1545.479047
-810.0,81,1545.650137
-530.0,53,1545.759914
-530.0,53,1545.869713
-770.0,77,1546.043559
-500.0,50,1546.145203
-560.0,56,1546.243968
-660.0,66,1546.370564
-540.0,54,1546.476362
-810.0,81,1546.646856
-610.0,61,1546.764323
-750.0,75,1546.940146
-570.0,57,1547.141153
-600.0,60,1547.298105
-700.0,70,1547.470444
-630.0,63,1547.628948
-670.0,67,1547.798887
-700.0,70,1547.96037
-730.0,73,1548.089999
-620.0,62,1550.228948
-580.0,58,1550.346273
-540.0,54,1550.443793
-590.0,59,1550.553485
-790.0,79,1550.707743
-620.0,62,1550.83857
-710.0,71,1550.969409
-850.0,85,1551.131641
-620.0,62,1551.246063
-790.0,79,1551.424386
-610.0,61,1551.551734
-760.0,76,1551.70305
-730.0,73,1551.836051
-670.0,67,1551.971284
-760.0,76,1552.121299
-840.0,84,1552.277868
-770.0,77,1552.427369
-670.0,67,1552.560813
-640.0,64,1552.697181
-820.0,82,1552.866739
-900.0,90,1553.048254
-620.0,62,1553.188006
-670.0,67,1553.315843
-520.0,52,1553.421535
-570.0,57,1553.545513
-950.0,95,1553.742188
-750.0,75,1553.900555
-510.0,51,1554.024042
-590.0,59,1554.140374
-650.0,65,1554.275176
-580.0,58,1556.646881
-790.0,79,1556.793474
-570.0,57,1556.894415
-500.0,50,1556.983519
-710.0,71,1557.115408
-570.0,57,1557.220863
-1010.0,101,1557.391337
-580.0,58,1557.50128
-580.0,58,1557.594215
-570.0,57,1557.707061
-510.0,51,1557.802159
-570.0,57,1557.905734
-760.0,76,1558.056177
-530.0,53,1558.166749
-780.0,78,1558.32025
-640.0,64,1558.44704
-680.0,68,1558.575881
-560.0,56,1558.687646
-510.0,51,1558.790094
-640.0,64,1558.912971
-660.0,66,1559.04647
-670.0,67,1559.185005
-700.0,70,1559.336627
-510.0,51,1559.432317
-580.0,58,1559.539836
-650.0,65,1559.664065
-610.0,61,1559.778996
-760.0,76,1559.928466
-660.0,66,1560.048489
-510.0,51,1560.147463
-640.0,64,1560.276119
-490.0,49,1560.365544
-660.0,66,1560.50307
-540.0,54,1562.839224
-830.0,83,1563.097386
-540.0,54,1563.239723
-570.0,57,1563.376839
-720.0,72,1563.536376
-540.0,54,1563.667835
-770.0,77,1563.858427
-620.0,62,1563.989429
-810.0,81,1564.152873
-840.0,84,1564.305314
-560.0,56,1564.413962
-1130.0,113,1564.609187
-490.0,49,1564.698174
-820.0,82,1564.832858
-570.0,57,1564.948031
-510.0,51,1565.043957
-710.0,71,1565.173777
-670.0,67,1565.303207
-520.0,52,1565.399601
-620.0,62,1565.510063
-510.0,51,1565.602558
-570.0,57,1565.70987
-670.0,67,1565.842659
-560.0,56,1565.960414
-490.0,49,1566.062054
-570.0,57,1566.163609
-800.0,80,1566.313771
-530.0,53,1566.423707
-610.0,61,1566.536141
-770.0,77,1566.685779
-590.0,59,1566.793793
-590.0,59,1568.899218
-700.0,70,1569.022682
-490.0,49,1569.114978
-570.0,57,1569.22225
-650.0,65,1569.343479
-590.0,59,1569.478006
-540.0,54,1569.579297
-540.0,54,1569.690696
-740.0,74,1569.811862
-610.0,61,1569.939852
-750.0,75,1570.083345
-810.0,81,1570.240605
-560.0,56,1570.358643
-740.0,74,1570.503733
-630.0,63,1570.619413
-790.0,79,1570.782505
-760.0,76,1570.926866
-820.0,82,1571.196897
-550.0,55,1571.340146
-530.0,53,1571.483493
-710.0,71,1571.654049
-500.0,50,1571.767654
-780.0,78,1571.930218
-750.0,75,1572.074877
-610.0,61,1572.177917
-540.0,54,1572.285375
-570.0,57,1572.400974
-640.0,64,1572.517776
-670.0,67,1572.656939
-620.0,62,1572.759111
-490.0,49,1572.834981
-540.0,54,1572.927871
-820.0,82,1575.093759
-510.0,51,1575.206943
-640.0,64,1575.327037
-790.0,79,1575.472177
-810.0,81,1575.61915
-660.0,66,1575.752422
-680.0,68,1575.875141
-780.0,78,1576.016854
-560.0,56,1576.131468
-650.0,65,1576.280277
-760.0,76,1576.429314
-650.0,65,1576.568249
-960.0,96,1576.783571
-660.0,66,1576.915312
-870.0,87,1577.085713
-750.0,75,1577.227103
-520.0,52,1577.332195
-700.0,70,1577.457608
-570.0,57,1577.565819
-590.0,59,1577.684927
-760.0,76,1577.847109
-550.0,55,1577.968639
-680.0,68,1578.095381
-840.0,84,1578.252761
-800.0,80,1578.439374
-610.0,61,1578.563445
-700.0,70,1578.696288
-600.0,60,1578.816511
-720.0,72,1579.01292
-670.0,67,1579.2459
-520.0,52,1581.39303
-600.0,60,1581.507571
-740.0,74,1581.646548
-610.0,61,1581.760838
-560.0,56,1581.853511
-710.0,71,1581.994891
-720.0,72,1582.142989
-700.0,70,1582.284169
-760.0,76,1582.430537
-860.0,86,1582.619466
-740.0,74,1582.759963
-630.0,63,1582.863278
-560.0,56,1582.962656
-520.0,52,1583.059747
-760.0,76,1583.227874
-720.0,72,1583.369493
-710.0,71,1583.512527
-740.0,74,1583.652992
-710.0,71,1583.802768
-870.0,87,1583.962587
-510.0,51,1584.07018
-620.0,62,1584.219842
-780.0,78,1584.383872
-510.0,51,1584.481735
-610.0,61,1584.607182
-600.0,60,1584.743853
-770.0,77,1584.914228
-610.0,61,1585.029257
-560.0,56,1585.135579
-700.0,70,1585.286609
-730.0,73,1587.792012
-770.0,77,1587.959202
-670.0,67,1588.076431
-750.0,75,1588.221852
-660.0,66,1588.353574
-580.0,58,1588.47213
-540.0,54,1588.565526
-520.0,52,1588.661219
-810.0,81,1588.820234
-650.0,65,1588.939145
-710.0,71,1589.081248
-580.0,58,1589.185795
-640.0,64,1589.303812
-790.0,79,1589.441179
-810.0,81,1589.592787
-700.0,70,1589.718342
-820.0,82,1589.875206
-510.0,51,1589.973286
-600.0,60,1590.102185
-570.0,57,1590.217013
-540.0,54,1590.325463
-700.0,70,1590.466509
-520.0,52,1590.576192
-530.0,53,1590.692677
-550.0,55,1590.799909
-590.0,59,1590.909646
-540.0,54,1591.011738
-690.0,69,1591.137233
-600.0,60,1591.252461
-520.0,52,1591.348113
-510.0,51,1591.434934
-1170.0,117,1591.656119
-700.0,70,1593.875184
-520.0,52,1593.975996
-730.0,73,1594.10884
-540.0,54,1594.217881
-560.0,56,1594.34301
-690.0,69,1594.48197
-710.0,71,1594.648626
-490.0,49,1594.74289
-610.0,61,1594.877239
-580.0,58,1595.034751
-720.0,72,1595.238118
-710.0,71,1595.410945
-570.0,57,1595.551715
-600.0,60,1595.677429
-650.0,65,1595.841405
-570.0,57,1595.979059
-660.0,66,1596.120072
-920.0,92,1596.293148
-590.0,59,1596.404151
-780.0,78,1596.551552
-580.0,58,1596.666455
-890.0,89,1596.805867
-790.0,79,1596.952941
-830.0,83,1597.114804
-530.0,53,1597.216695
-630.0,63,1597.321465
-760.0,76,1597.486601
-650.0,65,1597.608352
-660.0,66,1597.735176
-500.0,50,1597.831377
-880.0,88,1598.013453
-770.0,77,1600.190489
-530.0,53,1600.313932
-750.0,75,1600.452653
-840.0,84,1600.643534
-700.0,70,1600.788097
-690.0,69,1600.926922
-510.0,51,1601.027818
-630.0,63,1601.170384
-600.0,60,1601.29227
-600.0,60,1601.429136
-620.0,62,1601.580826
-560.0,56,1601.727033
-830.0,83,1601.888413
-810.0,81,1602.044158
-750.0,75,1602.186754
-630.0,63,1602.323182
-770.0,77,1602.468504
-500.0,50,1602.570142
-770.0,77,1602.727829
-670.0,67,1602.871093
-820.0,82,1603.12072
-770.0,77,1603.343199
-650.0,65,1603.516904
-560.0,56,1603.631788
-510.0,51,1603.758225
-580.0,58,1603.888965
-640.0,64,1603.993333
-830.0,83,1604.148934
-850.0,85,1604.317966
-750.0,75,1604.471283
-580.0,58,1606.603761
-760.0,76,1606.738466
-540.0,54,1606.858542
-660.0,66,1606.977307
-500.0,50,1607.097509
-820.0,82,1607.257875
-510.0,51,1607.368783
-610.0,61,1607.483878
-830.0,83,1607.656783
-500.0,50,1607.755704
-640.0,64,1607.863212
-860.0,86,1608.03356
-740.0,74,1608.186248
-650.0,65,1608.308117
-760.0,76,1608.469677
-940.0,94,1608.70359
-860.0,86,1608.86114
-550.0,55,1608.966507
-700.0,70,1609.108746
-640.0,64,1609.238124
-530.0,53,1609.348502
-840.0,84,1609.52495
-830.0,83,1609.68552
-620.0,62,1609.805085
-680.0,68,1609.934664
-880.0,88,1610.114831
-680.0,68,1610.254802
-610.0,61,1610.38248
-710.0,71,1610.524822
-560.0,56,1610.62974
-710.0,71,1613.002773
-580.0,58,1613.098874
-660.0,66,1613.221909
-820.0,82,1613.366118
-700.0,70,1613.501473
-550.0,55,1613.590894
-600.0,60,1613.703561
-750.0,75,1613.842131
-520.0,52,1613.950288
-760.0,76,1614.099976
-600.0,60,1614.220418
-750.0,75,1614.359384
-820.0,82,1614.527995
-590.0,59,1614.630739
-800.0,80,1614.785507
-520.0,52,1614.876051
-690.0,69,1615.007208
-630.0,63,1615.126858
-720.0,72,1615.267728
-660.0,66,1615.393485
-550.0,55,1615.506615
-850.0,85,1615.669007
-820.0,82,1615.826048
-760.0,76,1615.959153
-770.0,77,1616.113401
-560.0,56,1616.225921
-830.0,83,1616.381244
-560.0,56,1616.49272
-760.0,76,1616.645896
-710.0,71,1618.852622
-660.0,66,1619.013387
-910.0,91,1619.27253
-780.0,78,1619.457621
-720.0,72,1619.655749
-470.0,47,1619.780571
-530.0,53,1619.91203
-630.0,63,1620.044926
-560.0,56,1620.153406
-540.0,54,1620.258389
-610.0,61,1620.367617
-730.0,73,1620.496763
-640.0,64,1620.626154
-570.0,57,1620.73275
-600.0,60,1620.841743
-520.0,52,1620.930023
-560.0,56,1621.049227
-560.0,56,1621.145839
-810.0,81,1621.315182
-640.0,64,1621.446738
-640.0,64,1621.573919
-730.0,73,1621.72701
-500.0,50,1621.831153
-1030.0,103,1622.02161
-780.0,78,1622.158118
-550.0,55,1622.276263
-870.0,87,1622.443817
-830.0,83,1622.617471
-510.0,51,1622.720141
-670.0,67,1622.850087
-660.0,66,1622.987788
-720.0,72,1625.199636
-530.0,53,1625.300531
-620.0,62,1625.419673
-600.0,60,1625.558527
-690.0,69,1625.686564
-610.0,61,1625.808545
-540.0,54,1625.904976
-690.0,69,1626.047977
-580.0,58,1626.171585
-700.0,70,1626.303769
-570.0,57,1626.419891
-840.0,84,1626.597024
-700.0,70,1626.755385
-690.0,69,1626.906322
-580.0,58,1627.076233
-680.0,68,1627.283579
-660.0,66,1627.438038
-920.0,92,1627.638128
-840.0,84,1627.829109
-690.0,69,1627.973335
-680.0,68,1628.097031
-800.0,80,1628.248096
-760.0,76,1628.386754
-1180.0,118,1628.60383
-820.0,82,1628.757375
-550.0,55,1628.864756
-540.0,54,1628.952451
-720.0,72,1629.08474
-640.0,64,1629.179145
-740.0,74,1629.321884
-840.0,84,1631.393993
-580.0,58,1631.499184
-820.0,82,1631.632633
-690.0,69,1631.772732
-580.0,58,1631.891882
-560.0,56,1631.996549
-530.0,53,1632.095763
-850.0,85,1632.243109
-620.0,62,1632.379299
-880.0,88,1632.556605
-660.0,66,1632.696296
-530.0,53,1632.789723
-750.0,75,1632.939414
-820.0,82,1633.103797
-600.0,60,1633.208866
-570.0,57,1633.320979
-700.0,70,1633.450683
-530.0,53,1633.573364
-610.0,61,1633.69564
-600.0,60,1633.809219
-630.0,63,1633.940613
-900.0,90,1634.133232
-630.0,63,1634.252154
-720.0,72,1634.387215
-510.0,51,1634.496555
-510.0,51,1634.610892
-540.0,54,1634.714762
-570.0,57,1634.831868
-740.0,74,1635.03998
-780.0,78,1635.314816
-1320.0,132,1637.675755
-600.0,60,1637.790085
-770.0,77,1637.942371
-520.0,52,1638.037405
-830.0,83,1638.207671
-870.0,87,1638.365506
-600.0,60,1638.481158
-690.0,69,1638.61363
-720.0,72,1638.768331
-670.0,67,1638.917892
-790.0,79,1639.078387
-500.0,50,1639.17807
-780.0,78,1639.363229
-500.0,50,1639.462165
-560.0,56,1639.577824
-620.0,62,1639.70261
-810.0,81,1639.857191
-630.0,63,1639.963134
-830.0,83,1640.117587
-790.0,79,1640.269268
-770.0,77,1640.426062
-670.0,67,1640.565177
-850.0,85,1640.754503
-800.0,80,1640.919544
-650.0,65,1641.045067
-670.0,67,1641.182016
-510.0,51,1641.283592
-730.0,73,1641.420434
-560.0,56,1641.535809
-690.0,69,1641.672653
-680.0,68,1643.984521
-680.0,68,1644.115622
-660.0,66,1644.248717
-670.0,67,1644.372933
-770.0,77,1644.498648
-710.0,71,1644.623731
-830.0,83,1644.810256
-560.0,56,1644.934847
-820.0,82,1645.088395
-730.0,73,1645.221043
-600.0,60,1645.336122
-840.0,84,1645.475033
-580.0,58,1645.570899
-630.0,63,1645.702662
-570.0,57,1645.805379
-540.0,54,1645.919907
-770.0,77,1646.061483
-660.0,66,1646.190362
-560.0,56,1646.310063
-780.0,78,1646.461242
-600.0,60,1646.577197
-690.0,69,1646.7126
-510.0,51,1646.819177
-830.0,83,1646.96656
-690.0,69,1647.105966
-700.0,70,1647.24061
-800.0,80,1647.417879
-660.0,66,1647.544726
-1310.0,131,1647.834505
-550.0,55,1649.940659
-560.0,56,1650.047979
-580.0,58,1650.162691
-870.0,87,1650.333228
-510.0,51,1650.442856
-730.0,73,1650.600499
-620.0,62,1650.738635
-800.0,80,1650.891007
