#{"t_start": 1744465456.1177409, "env_id": "LunarLander-v2"}
r,l,t
0.0,104,926.887092
0.0,58,927.038479
0.0,146,930.106421
0.0,81,930.305616
0.0,72,930.505211
0.0,75,930.693842
0.0,92,930.914355
0.0,65,931.085298
0.0,77,931.295307
0.0,86,931.537807
0.0,92,931.786546
0.0,61,931.969975
0.0,94,932.240083
0.0,78,932.451648
0.0,86,932.693651
0.0,90,932.936625
0.0,70,933.120531
0.0,78,933.318615
0.0,93,933.566457
0.0,96,933.84208
0.0,90,934.116476
0.0,82,934.336286
0.0,152,934.711294
0.0,61,934.847073
0.0,64,935.010929
0.0,70,935.191869
0.0,52,935.316316
0.0,70,938.248686
0.0,92,938.466959
0.0,65,938.652064
0.0,87,938.861922
0.0,61,938.994568
0.0,69,939.161023
0.0,99,939.403409
0.0,158,939.853952
0.0,68,940.073369
0.0,98,940.360284
0.0,90,940.592788
0.0,78,940.807481
0.0,63,940.964626
0.0,79,941.16112
0.0,69,941.338994
0.0,64,941.5178
0.0,72,941.754422
0.0,71,941.996556
0.0,59,942.16352
0.0,65,942.346756
0.0,60,942.500387
0.0,73,942.663152
0.0,81,942.836431
0.0,89,943.029968
0.0,106,943.307194
0.0,69,943.477295
0.0,106,946.398124
0.0,64,946.572417
0.0,61,946.719368
0.0,88,946.927553
0.0,125,947.242808
0.0,81,947.489128
0.0,91,947.741384
0.0,84,948.023879
0.0,94,948.295126
0.0,90,948.515054
0.0,76,948.707171
0.0,62,948.886886
0.0,70,949.075313
0.0,76,949.269957
0.0,57,949.434258
0.0,128,949.77545
0.0,109,950.07829
0.0,88,950.298278
0.0,68,950.484078
0.0,58,950.606145
0.0,88,950.810253
0.0,68,950.967712
0.0,69,951.108924
0.0,101,951.350004
0.0,70,951.514938
0.0,74,954.440965
0.0,115,954.722564
0.0,59,954.962057
0.0,58,955.124215
0.0,117,955.425344
0.0,66,955.594232
0.0,61,955.773903
0.0,63,955.936316
0.0,74,956.143488
0.0,82,956.373353
0.0,76,956.602373
0.0,55,956.798404
0.0,112,957.158912
0.0,83,957.393165
0.0,78,957.626214
0.0,94,957.919202
0.0,124,958.333851
0.0,108,958.632518
0.0,92,958.852691
0.0,59,959.005439
0.0,56,959.138587
0.0,73,959.333956
0.0,56,959.490135
0.0,76,959.71274
0.0,72,959.947587
0.0,129,963.072103
0.0,89,963.268647
0.0,58,963.423984
0.0,70,963.606534
0.0,67,963.772037
0.0,67,963.978042
0.0,72,964.183883
0.0,78,964.403195
0.0,87,964.624063
0.0,64,964.781351
0.0,51,964.909805
0.0,86,965.141292
0.0,65,965.300169
0.0,57,965.451053
0.0,99,965.762183
0.0,117,966.085596
0.0,74,966.276962
0.0,69,966.446381
0.0,55,966.59219
0.0,69,966.75193
0.0,59,966.876818
0.0,71,967.067811
0.0,100,967.312701
0.0,84,967.53415
0.0,67,967.685354
0.0,68,967.844164
0.0,61,968.009108
0.0,92,970.912795
0.0,73,971.091268
0.0,99,971.32687
0.0,60,971.507475
0.0,69,971.707284
0.0,97,972.006414
0.0,55,972.163089
0.0,82,972.372478
0.0,83,972.595934
0.0,68,972.765282
0.0,58,972.931892
0.0,68,973.124372
0.0,124,973.626058
0.0,68,973.810848
0.0,71,974.07483
0.0,65,974.337083
0.0,69,974.52998
0.0,55,974.671935
0.0,103,974.958972
0.0,126,975.474717
0.0,63,975.654791
0.0,64,975.822195
0.0,74,976.112619
0.0,84,976.468826
0.0,102,976.845713
0.0,69,977.030437
0.0,85,977.235882
0.0,65,980.559124
0.0,98,980.875402
0.0,122,981.341143
0.0,59,981.582983
0.0,128,981.96453
0.0,122,982.339889
0.0,68,982.548155
0.0,97,982.825722
0.0,64,983.002726
0.0,64,983.183761
0.0,133,983.52399
0.0,139,983.957727
0.0,79,984.27416
0.0,71,984.520309
0.0,83,984.784939
0.0,86,985.022752
0.0,135,985.348887
0.0,75,985.548374
0.0,104,985.845856
0.0,120,986.21073
0.0,92,986.454426
0.0,72,989.465904
0.0,72,989.703387
0.0,75,989.953518
0.0,66,990.161959
0.0,109,990.550746
0.0,73,990.752596
0.0,68,990.911566
0.0,62,991.093463
0.0,89,991.364057
0.0,61,991.531786
0.0,78,991.803961
0.0,61,991.989377
0.0,113,992.357792
0.0,69,992.568422
0.0,67,992.792588
0.0,77,993.045524
0.0,80,993.385566
0.0,73,993.630296
0.0,70,993.874876
0.0,61,994.09884
0.0,77,994.514454
0.0,69,994.728941
0.0,87,994.987117
0.0,76,995.220393
0.0,77,995.44832
0.0,67,995.625588
0.0,75,995.839292
0.0,60,995.994644
0.0,108,999.13941
0.0,102,999.376019
0.0,74,999.574124
0.0,79,999.805972
0.0,67,999.967494
0.0,72,1000.169344
0.0,85,1000.391439
0.0,75,1000.588733
0.0,77,1000.784642
0.0,136,1001.185077
0.0,97,1001.442614
0.0,123,1001.757522
0.0,76,1001.980665
0.0,64,1002.152569
0.0,83,1002.347762
0.0,116,1002.668802
0.0,82,1002.888824
0.0,66,1003.056689
0.0,71,1003.239448
0.0,74,1003.438765
0.0,78,1003.640681
0.0,114,1003.959419
0.0,73,1004.205785
0.0,65,1004.380514
0.0,62,1007.273077
0.0,67,1007.440441
0.0,88,1007.650316
0.0,86,1007.860904
0.0,74,1008.055489
0.0,66,1008.252785
0.0,95,1008.529499
0.0,88,1008.778927
0.0,70,1008.970806
0.0,84,1009.196867
0.0,76,1009.394899
0.0,130,1009.736186
0.0,95,1010.023079
0.0,77,1010.259311
0.0,68,1010.434736
0.0,71,1010.614228
0.0,63,1010.785911
0.0,79,1010.978894
0.0,81,1011.178741
0.0,72,1011.366673
0.0,77,1011.584646
0.0,70,1011.785465
0.0,63,1011.968445
0.0,72,1012.170548
0.0,64,1012.354233
0.0,70,1012.526932
0.0,64,1015.4382
0.0,120,1015.737289
0.0,65,1015.946496
0.0,76,1016.182867
0.0,66,1016.360237
0.0,94,1016.605443
0.0,112,1016.913168
0.0,68,1017.111727
0.0,59,1017.258124
0.0,80,1017.489056
0.0,56,1017.663626
0.0,106,1017.973583
0.0,62,1018.143951
0.0,79,1018.366022
0.0,86,1018.602448
0.0,77,1018.777706
0.0,71,1018.968766
0.0,77,1019.185389
0.0,82,1019.500173
0.0,90,1019.821287
0.0,100,1020.105951
0.0,93,1020.34772
0.0,73,1020.554534
0.0,63,1020.743491
0.0,85,1020.993787
0.0,78,1021.195009
0.0,87,1024.19837
0.0,60,1024.350782
0.0,76,1024.558919
0.0,82,1024.763206
0.0,73,1024.946469
0.0,74,1025.165759
0.0,64,1025.343182
0.0,98,1025.614413
0.0,64,1025.793377
0.0,105,1026.088951
0.0,62,1026.282954
0.0,76,1026.491236
0.0,83,1026.726027
0.0,76,1026.941283
0.0,122,1027.315866
0.0,68,1027.526224
0.0,90,1027.785935
0.0,69,1028.004723
0.0,88,1028.290162
0.0,83,1028.551239
0.0,94,1028.818503
0.0,86,1029.066415
0.0,122,1029.417512
0.0,99,1029.733765
0.0,73,1032.594277
0.0,69,1032.795492
0.0,83,1033.019504
0.0,78,1033.251423
0.0,70,1033.424337
0.0,74,1033.630139
0.0,64,1033.801751
0.0,81,1034.016817
0.0,60,1034.192393
0.0,127,1034.531523
0.0,68,1034.698322
0.0,75,1034.874135
0.0,92,1035.090182
0.0,64,1035.258167
0.0,82,1035.472113
0.0,93,1035.7505
0.0,109,1036.04431
0.0,70,1036.238027
0.0,81,1036.432549
0.0,66,1036.617852
0.0,59,1036.780564
0.0,74,1036.986602
0.0,89,1037.265625
0.0,90,1037.513249
0.0,58,1037.678089
0.0,83,1037.924758
0.0,67,1038.110135
0.0,66,1040.986112
0.0,57,1041.138335
0.0,83,1041.35454
0.0,91,1041.592041
0.0,76,1041.819822
0.0,63,1041.988117
0.0,100,1042.222767
0.0,59,1042.375458
0.0,74,1042.547334
0.0,81,1042.716054
0.0,108,1042.986428
0.0,60,1043.149285
0.0,73,1043.348687
0.0,70,1043.526001
0.0,62,1043.690431
0.0,82,1043.903293
0.0,75,1044.099381
0.0,140,1044.494776
0.0,66,1044.695883
0.0,79,1044.914588
0.0,70,1045.095114
0.0,72,1045.296442
0.0,76,1045.487131
0.0,95,1045.778516
0.0,121,1046.157882
0.0,82,1049.046958
0.0,75,1049.283348
0.0,93,1049.552411
0.0,75,1049.736348
0.0,89,1049.958728
0.0,67,1050.124785
0.0,70,1050.300734
0.0,105,1050.568901
0.0,72,1050.768425
0.0,64,1050.938107
0.0,65,1051.103121
0.0,96,1051.352663
0.0,72,1051.548581
0.0,81,1051.743284
0.0,117,1052.079181
0.0,63,1052.284594
0.0,72,1052.473387
0.0,61,1052.641412
0.0,65,1052.802289
0.0,112,1053.080212
0.0,92,1053.316469
0.0,94,1053.574604
0.0,65,1053.784711
0.0,55,1053.953982
0.0,75,1054.186345
0.0,64,1054.371434
0.0,108,1057.50208
0.0,56,1057.655215
0.0,107,1058.047498
0.0,94,1058.408827
0.0,70,1058.591674
0.0,71,1058.770784
0.0,78,1058.970744
0.0,59,1059.105017
0.0,100,1059.352702
0.0,70,1059.530282
0.0,87,1059.856277
0.0,62,1060.098565
0.0,78,1060.368302
0.0,72,1060.578288
0.0,118,1060.973033
0.0,68,1061.187741
0.0,60,1061.380651
0.0,60,1061.568604
0.0,64,1061.798685
0.0,81,1062.056654
0.0,85,1062.309356
0.0,72,1062.525526
0.0,59,1062.66923
0.0,79,1062.879974
0.0,61,1063.055129
0.0,69,1063.241848
0.0,66,1063.426397
0.0,97,1066.660768
0.0,106,1067.057554
0.0,70,1067.297432
0.0,78,1067.538684
0.0,65,1067.766201
0.0,103,1068.090168
0.0,61,1068.255603
0.0,65,1068.455505
0.0,71,1068.662172
0.0,80,1068.933489
0.0,72,1069.174032
0.0,66,1069.453967
0.0,77,1069.877008
0.0,62,1070.154504
0.0,105,1070.526099
0.0,69,1070.74148
0.0,73,1070.900093
0.0,129,1071.209359
0.0,80,1071.400356
0.0,63,1071.584819
0.0,86,1071.788446
0.0,155,1072.307722
0.0,84,1072.632681
0.0,73,1072.837661
0.0,78,1073.052919
0.0,68,1076.304353
0.0,67,1076.498975
0.0,92,1076.77366
0.0,72,1077.000283
0.0,106,1077.290822
0.0,66,1077.474288
0.0,74,1077.665646
0.0,59,1077.829935
0.0,66,1078.010264
0.0,78,1078.261918
0.0,56,1078.426223
0.0,84,1078.655931
0.0,61,1078.794149
0.0,68,1078.946198
0.0,90,1079.148953
0.0,75,1079.346565
0.0,68,1079.523236
0.0,81,1079.717968
0.0,118,1080.063406
0.0,90,1080.373295
0.0,113,1080.708434
0.0,88,1080.944935
0.0,82,1081.142914
0.0,68,1081.321044
0.0,73,1081.542266
0.0,92,1081.785681
0.0,70,1084.9414
0.0,68,1085.144528
0.0,66,1085.322997
0.0,73,1085.522758
0.0,126,1085.929862
0.0,118,1086.324012
0.0,69,1086.565058
0.0,68,1086.767895
0.0,97,1087.003924
0.0,84,1087.277452
0.0,59,1087.468567
0.0,87,1087.741001
0.0,93,1088.004531
0.0,102,1088.319292
0.0,97,1088.604707
0.0,114,1088.930607
0.0,73,1089.148562
0.0,81,1089.390139
0.0,92,1089.635552
0.0,66,1089.821553
0.0,73,1090.034564
0.0,63,1090.222829
0.0,84,1090.440453
0.0,61,1090.615311
0.0,59,1090.796217
0.0,83,1093.288961
0.0,67,1093.426107
0.0,93,1093.65329
0.0,77,1093.856172
0.0,64,1094.016008
0.0,111,1094.332285
0.0,108,1094.759397
0.0,83,1095.02256
0.0,89,1095.308793
0.0,78,1095.571242
0.0,86,1095.868804
0.0,87,1096.118137
0.0,77,1096.375981
0.0,98,1096.695193
0.0,111,1097.036931
0.0,62,1097.239734
0.0,74,1097.481377
0.0,57,1097.650808
0.0,94,1097.928564
0.0,85,1098.212569
0.0,61,1098.412261
0.0,70,1098.614043
0.0,75,1098.831315
0.0,79,1099.046962
0.0,107,1099.333646
0.0,74,1102.503544
0.0,63,1102.697854
0.0,97,1102.971033
0.0,72,1103.157941
0.0,137,1103.487678
0.0,87,1103.722282
0.0,72,1103.907472
0.0,103,1104.208734
0.0,82,1104.457276
0.0,112,1104.747584
0.0,72,1104.954195
0.0,92,1105.194069
0.0,106,1105.485843
0.0,88,1105.760259
0.0,71,1105.984753
0.0,71,1106.18735
0.0,77,1106.417197
0.0,77,1106.621706
0.0,72,1106.807689
0.0,92,1107.081233
0.0,76,1107.325341
0.0,69,1107.52703
0.0,74,1107.714354
0.0,87,1107.969148
0.0,81,1111.054419
0.0,77,1111.279198
0.0,71,1111.482182
0.0,83,1111.749603
0.0,91,1112.075032
0.0,73,1112.316626
0.0,85,1112.562818
0.0,94,1112.84748
0.0,69,1113.051853
0.0,76,1113.312199
0.0,89,1113.588721
0.0,123,1113.962068
0.0,77,1114.199631
0.0,96,1114.457061
0.0,93,1114.750586
0.0,93,1115.059366
0.0,130,1115.477128
0.0,87,1115.788765
0.0,93,1116.085221
0.0,84,1116.399602
0.0,93,1116.690353
0.0,100,1116.965445
0.0,74,1117.185543
0.0,76,1120.459726
0.0,79,1120.675248
0.0,73,1120.908919
0.0,77,1121.174229
0.0,73,1121.398672
0.0,89,1121.666935
0.0,114,1122.001674
0.0,111,1122.345655
0.0,69,1122.57677
0.0,97,1122.864617
0.0,67,1123.052404
0.0,96,1123.312605
0.0,66,1123.495815
0.0,56,1123.639202
0.0,82,1123.890382
0.0,95,1124.211179
0.0,69,1124.45211
0.0,109,1124.750305
0.0,89,1124.992843
0.0,99,1125.270711
0.0,84,1125.643114
0.0,65,1125.909483
0.0,90,1126.193619
0.0,87,1126.456282
0.0,78,1126.67627
0.0,74,1130.021207
0.0,80,1130.270332
0.0,71,1130.520954
0.0,66,1130.755249
0.0,134,1131.192695
0.0,70,1131.426659
0.0,128,1131.865573
0.0,92,1132.178382
0.0,85,1132.464909
0.0,78,1132.704715
0.0,112,1133.050493
0.0,77,1133.275131
0.0,67,1133.461367
0.0,70,1133.675495
0.0,71,1133.901763
0.0,83,1134.174474
0.0,93,1134.521379
0.0,67,1134.762329
0.0,83,1135.127568
0.0,68,1135.413162
0.0,71,1135.688497
0.0,77,1136.10968
0.0,76,1136.426044
0.0,70,1136.711823
0.0,71,1137.02879
0.0,101,1140.470208
0.0,99,1140.767218
0.0,71,1140.98622
0.0,94,1141.256483
0.0,106,1141.575235
0.0,69,1141.842836
0.0,75,1142.12916
0.0,78,1142.358329
0.0,75,1142.59229
0.0,139,1142.996339
0.0,106,1143.322923
0.0,89,1143.569468
0.0,69,1143.762611
0.0,68,1143.959651
0.0,85,1144.200548
0.0,86,1144.491985
0.0,66,1144.705282
0.0,74,1144.943875
0.0,92,1145.213208
0.0,91,1145.472548
0.0,71,1145.680279
0.0,70,1145.907591
0.0,77,1146.169177
0.0,111,1146.502635
0.0,71,1149.789289
0.0,63,1150.088278
0.0,89,1150.408168
0.0,78,1150.638812
0.0,65,1150.830164
0.0,102,1151.111367
0.0,127,1151.452695
0.0,78,1151.643744
0.0,60,1151.784554
0.0,74,1151.967316
0.0,63,1152.132094
0.0,95,1152.415056
0.0,107,1152.70655
0.0,159,1153.118345
0.0,57,1153.28525
0.0,107,1153.569556
0.0,118,1153.933197
0.0,82,1154.187356
0.0,78,1154.380493
0.0,88,1154.615297
0.0,83,1154.846165
0.0,77,1155.051939
0.0,94,1155.320372
0.0,83,1158.545485
0.0,74,1158.788282
0.0,82,1159.001517
0.0,91,1159.264559
0.0,105,1159.566804
0.0,66,1159.733613
0.0,129,1160.127853
0.0,81,1160.407942
0.0,77,1160.654213
0.0,68,1160.8733
0.0,90,1161.162135
0.0,73,1161.397422
0.0,118,1161.787846
0.0,122,1162.17428
0.0,81,1162.456383
0.0,100,1162.738757
0.0,84,1163.029268
0.0,72,1163.26727
0.0,98,1163.54574
0.0,101,1163.951025
0.0,121,1164.416037
0.0,114,1164.813027
0.0,69,1168.3325
0.0,92,1168.604611
0.0,66,1168.792238
0.0,101,1169.088668
0.0,83,1169.346498
0.0,109,1169.683632
0.0,87,1169.949552
0.0,108,1170.256665
0.0,97,1170.517716
0.0,78,1170.755439
0.0,76,1170.969144
0.0,125,1171.375723
0.0,117,1171.722412
0.0,79,1171.934319
0.0,82,1172.182869
0.0,128,1172.606268
0.0,73,1172.829379
0.0,69,1173.026608
0.0,84,1173.256513
0.0,75,1173.479133
0.0,81,1173.729174
0.0,74,1173.977463
0.0,100,1174.326481
0.0,107,1177.60756
0.0,66,1177.789081
0.0,89,1178.050093
0.0,69,1178.247021
0.0,76,1178.490058
0.0,117,1178.85718
0.0,102,1179.175487
0.0,67,1179.396628
0.0,80,1179.615647
0.0,115,1179.958821
0.0,74,1180.215473
0.0,74,1180.49336
0.0,114,1180.820626
0.0,111,1181.128161
0.0,70,1181.301486
0.0,91,1181.594864
0.0,92,1181.934322
0.0,69,1182.181442
0.0,76,1182.413686
0.0,86,1182.681415
0.0,82,1182.940436
0.0,66,1183.105731
0.0,74,1183.327857
0.0,164,1186.862523
0.0,110,1187.143369
0.0,82,1187.405554
0.0,99,1187.758497
0.0,66,1188.031929
0.0,75,1188.267061
0.0,79,1188.530573
0.0,88,1188.781376
0.0,104,1189.080401
0.0,83,1189.315396
0.0,76,1189.545326
0.0,78,1189.81494
0.0,68,1190.05242
0.0,120,1190.477788
0.0,122,1190.993107
0.0,112,1191.363453
0.0,113,1191.693068
0.0,126,1192.054551
0.0,116,1192.478214
0.0,90,1192.814446
0.0,72,1193.066125
0.0,71,1193.298017
0.0,93,1196.827116
0.0,95,1197.127644
0.0,103,1197.464115
0.0,114,1197.857117
0.0,71,1198.08514
0.0,75,1198.340165
0.0,96,1198.661803
0.0,68,1198.881651
0.0,84,1199.184064
0.0,107,1199.498303
0.0,217,1200.140638
0.0,73,1200.393005
0.0,120,1200.828231
0.0,183,1201.409917
0.0,84,1201.694409
0.0,87,1201.9658
0.0,64,1202.149948
0.0,82,1202.448588
0.0,75,1202.714902
0.0,187,1203.358097
0.0,66,1206.718166
0.0,80,1206.995727
0.0,202,1207.594262
0.0,93,1207.867787
0.0,122,1208.206212
0.0,72,1208.455206
0.0,67,1208.69112
0.0,224,1209.387679
0.0,110,1209.748153
0.0,72,1209.971782
0.0,120,1210.353487
0.0,145,1210.76291
0.0,85,1211.021039
0.0,103,1211.298873
0.0,153,1211.79105
0.0,99,1212.086833
0.0,85,1212.349243
0.0,75,1212.559941
0.0,212,1216.45243
0.0,78,1216.68857
0.0,248,1217.40122
0.0,68,1217.60375
0.0,134,1218.034081
0.0,86,1218.265158
0.0,111,1218.549911
0.0,252,1219.291785
0.0,72,1219.49514
0.0,107,1219.800879
0.0,105,1220.106111
0.0,83,1220.33438
0.0,71,1220.54886
0.0,75,1220.8262
0.0,124,1221.237098
0.0,72,1221.45041
0.0,65,1221.609878
0.0,63,1221.840591
0.0,75,1222.046289
0.0,109,1225.320404
0.0,70,1225.534833
0.0,74,1225.764541
0.0,68,1225.982537
0.0,181,1226.509303
0.0,95,1226.810961
0.0,174,1227.394192
0.0,163,1227.882129
0.0,108,1228.192373
0.0,98,1228.530948
0.0,86,1228.80387
0.0,113,1229.115152
0.0,78,1229.340906
0.0,73,1229.546711
0.0,72,1229.771209
0.0,101,1230.126111
0.0,85,1230.421569
0.0,74,1230.658374
0.0,86,1230.89714
0.0,87,1231.121403
0.0,70,1231.301016
0.0,135,1234.894542
0.0,107,1235.263813
0.0,133,1235.681133
0.0,64,1235.907361
0.0,77,1236.147503
0.0,90,1236.448069
0.0,104,1236.819856
0.0,104,1237.137763
0.0,79,1237.380878
0.0,80,1237.6285
0.0,69,1237.883383
0.0,85,1238.154805
0.0,80,1238.392012
0.0,81,1238.625104
0.0,106,1238.908369
0.0,70,1239.08537
0.0,55,1239.227137
0.0,137,1239.614038
0.0,77,1239.832853
0.0,76,1240.060208
0.0,91,1240.291109
0.0,77,1240.498369
0.0,84,1240.757976
0.0,111,1244.066884
0.0,56,1244.244037
0.0,69,1244.456964
0.0,109,1244.788252
0.0,70,1244.985782
0.0,78,1245.21575
0.0,168,1245.786973
0.0,98,1246.114876
0.0,115,1246.4563
0.0,76,1246.677308
0.0,70,1246.885308
0.0,85,1247.134958
0.0,99,1247.405545
0.0,71,1247.592515
0.0,92,1247.815744
0.0,107,1248.125454
0.0,77,1248.344593
0.0,76,1248.598087
0.0,70,1248.818253
0.0,73,1249.065421
0.0,71,1249.273753
0.0,78,1249.494067
0.0,61,1249.653273
0.0,57,1249.80729
0.0,105,1253.034284
0.0,126,1253.414796
0.0,60,1253.584932
0.0,72,1253.808678
0.0,62,1254.008865
0.0,98,1254.316592
0.0,58,1254.58868
0.0,64,1254.77772
0.0,84,1255.034987
0.0,112,1255.336839
0.0,73,1255.504832
0.0,76,1255.700943
0.0,80,1255.926945
0.0,150,1256.376376
0.0,59,1256.559848
0.0,72,1256.760684
0.0,90,1257.022031
0.0,90,1257.287382
0.0,84,1257.497993
0.0,64,1257.670882
0.0,64,1257.866876
0.0,68,1258.086617
0.0,100,1258.366149
0.0,84,1258.602745
0.0,67,1258.781052
0.0,86,1262.022674
0.0,233,1262.747282
0.0,83,1262.977693
0.0,62,1263.163607
0.0,94,1263.421521
0.0,149,1263.790956
0.0,72,1263.990812
0.0,55,1264.166356
0.0,63,1264.353948
0.0,113,1264.69584
0.0,108,1264.978573
0.0,71,1265.158004
0.0,57,1265.312257
0.0,74,1265.531787
0.0,82,1265.788151
0.0,177,1266.272447
0.0,119,1266.616975
0.0,102,1266.900826
0.0,59,1267.085134
0.0,111,1267.396893
0.0,78,1267.615787
0.0,77,1270.984774
0.0,67,1271.186808
0.0,67,1271.383088
0.0,69,1271.5788
0.0,117,1271.951977
0.0,67,1272.155354
0.0,83,1272.378673
0.0,93,1272.659069
0.0,76,1272.867955
0.0,82,1273.115973
0.0,90,1273.378218
0.0,87,1273.638724
0.0,201,1274.190024
0.0,215,1274.825506
0.0,102,1275.158182
0.0,104,1275.425575
0.0,72,1275.640424
0.0,73,1275.858201
0.0,99,1276.147186
0.0,57,1276.333486
0.0,89,1276.616602
0.0,108,1279.907259
0.0,73,1280.076334
0.0,83,1280.292188
0.0,102,1280.572001
0.0,66,1280.764582
0.0,64,1280.966561
0.0,107,1281.385266
0.0,117,1281.718186
0.0,97,1281.989
0.0,70,1282.165958
0.0,84,1282.40116
0.0,76,1282.61735
0.0,134,1282.976731
0.0,71,1283.1745
0.0,94,1283.432832
0.0,143,1283.796679
0.0,100,1284.073272
0.0,101,1284.370292
0.0,78,1284.569887
0.0,70,1284.762223
0.0,139,1285.162832
0.0,128,1285.552043
0.0,71,1288.638698
0.0,73,1288.849923
0.0,77,1289.039719
0.0,139,1289.391785
0.0,75,1289.604538
0.0,86,1289.836593
0.0,79,1290.062407
0.0,78,1290.287796
0.0,90,1290.546973
0.0,110,1290.859555
0.0,76,1291.051899
0.0,103,1291.321203
0.0,84,1291.581482
0.0,121,1291.916214
0.0,99,1292.189898
0.0,81,1292.415838
0.0,79,1292.639852
0.0,63,1292.803322
0.0,65,1292.997096
0.0,78,1293.238202
0.0,105,1293.528355
0.0,69,1293.712478
0.0,78,1293.943431
0.0,84,1294.167252
0.0,83,1297.130021
0.0,115,1297.442335
0.0,127,1297.778083
0.0,229,1298.398014
0.0,67,1298.559709
0.0,73,1298.757141
0.0,75,1298.976074
0.0,81,1299.204971
0.0,100,1299.554231
0.0,137,1299.890317
0.0,74,1300.095559
0.0,95,1300.374776
0.0,69,1300.570493
0.0,72,1300.796652
0.0,83,1301.015839
0.0,159,1301.463565
0.0,77,1301.653595
0.0,128,1302.080493
0.0,126,1302.506319
0.0,108,1305.846829
0.0,80,1306.094491
0.0,79,1306.339728
0.0,128,1306.710899
0.0,101,1307.00741
0.0,70,1307.207867
0.0,105,1307.494225
0.0,127,1307.910727
0.0,166,1308.415369
0.0,84,1308.645949
0.0,71,1308.840222
0.0,92,1309.075139
0.0,93,1309.343913
0.0,67,1309.522899
0.0,74,1309.731381
0.0,76,1309.984288
0.0,98,1310.257507
0.0,71,1310.472737
0.0,67,1310.680165
0.0,65,1310.840794
0.0,138,1311.175762
0.0,69,1311.366001
0.0,125,1314.514136
0.0,89,1314.710809
0.0,90,1314.907525
0.0,63,1315.046834
0.0,198,1315.503747
0.0,99,1315.828373
0.0,84,1316.117819
0.0,93,1316.409965
0.0,74,1316.61971
0.0,78,1316.818226
0.0,84,1317.126565
0.0,87,1317.39672
0.0,65,1317.636511
0.0,137,1318.143233
0.0,106,1318.577219
0.0,107,1318.867421
0.0,96,1319.095531
0.0,92,1319.260986
0.0,85,1319.431982
0.0,80,1319.614239
0.0,80,1319.79343
0.0,78,1319.98372
0.0,77,1320.19834
0.0,82,1323.04753
0.0,90,1323.282753
0.0,105,1323.621481
0.0,77,1323.840321
0.0,90,1324.130348
0.0,90,1324.371547
0.0,83,1324.592947
0.0,117,1324.918377
0.0,80,1325.148709
0.0,89,1325.432924
0.0,104,1325.681902
0.0,69,1325.918721
0.0,90,1326.190596
0.0,83,1326.433583
0.0,139,1326.840756
0.0,86,1327.068262
0.0,99,1327.326103
0.0,90,1327.530063
0.0,82,1327.688583
0.0,83,1327.856755
0.0,146,1328.178013
0.0,133,1330.941128
0.0,98,1331.186344
0.0,118,1331.496794
0.0,181,1331.96645
0.0,78,1332.168575
0.0,112,1332.439436
0.0,98,1332.685807
0.0,78,1332.874115
0.0,89,1333.113915
0.0,131,1333.446132
0.0,82,1333.644303
0.0,83,1333.924578
0.0,87,1334.163092
0.0,76,1334.371089
0.0,89,1334.612818
0.0,122,1334.900178
0.0,78,1335.087185
0.0,100,1335.307384
0.0,92,1335.485021
0.0,99,1335.710075
0.0,129,1338.429599
0.0,106,1338.697992
0.0,92,1338.9484
0.0,76,1339.151081
0.0,91,1339.410871
0.0,74,1339.651945
0.0,114,1339.945274
0.0,98,1340.188368
0.0,110,1340.46335
0.0,111,1340.748593
0.0,73,1340.939496
0.0,115,1341.24204
0.0,175,1341.658849
0.0,71,1341.887662
0.0,93,1342.148027
0.0,133,1342.532942
0.0,111,1342.817742
0.0,70,1342.980118
0.0,80,1343.209733
0.0,75,1343.444581
0.0,141,1343.938242
0.0,68,1347.047001
0.0,101,1347.318876
0.0,126,1347.627938
0.0,67,1347.802006
0.0,80,1348.002834
0.0,81,1348.208239
0.0,80,1348.433939
0.0,97,1348.720025
0.0,81,1348.93253
0.0,69,1349.12702
0.0,100,1349.373464
0.0,82,1349.587298
0.0,120,1349.9521
0.0,66,1350.144049
0.0,130,1350.465557
0.0,58,1350.595392
0.0,115,1350.864414
0.0,72,1351.010468
0.0,111,1351.230963
0.0,96,1351.441964
0.0,91,1351.641834
0.0,72,1351.82712
0.0,69,1351.996263
0.0,78,1354.871445
0.0,85,1355.085826
0.0,81,1355.27799
0.0,84,1355.487738
0.0,79,1355.696373
0.0,71,1355.886835
0.0,88,1356.119623
0.0,106,1356.370281
0.0,151,1356.765335
0.0,100,1357.004341
0.0,88,1357.245947
0.0,67,1357.428308
0.0,140,1357.83367
0.0,89,1358.072973
0.0,90,1358.29036
0.0,86,1358.504594
0.0,87,1358.711405
0.0,199,1359.182236
0.0,64,1359.322556
0.0,102,1359.55924
0.0,89,1359.769777
0.0,74,1362.922086
0.0,81,1363.123487
0.0,85,1363.318463
0.0,76,1363.574597
0.0,79,1363.787849
0.0,117,1364.095932
0.0,79,1364.306329
0.0,82,1364.513103
0.0,123,1364.897349
0.0,67,1365.180624
0.0,127,1365.505236
0.0,69,1365.675194
0.0,93,1365.956565
0.0,143,1366.385794
0.0,83,1366.6481
0.0,154,1367.059695
0.0,90,1367.262
0.0,112,1367.514905
0.0,125,1367.819525
0.0,72,1368.003934
0.0,112,1368.28624
0.0,98,1371.409212
0.0,86,1371.676146
0.0,91,1371.954153
0.0,73,1372.157723
0.0,84,1372.411222
0.0,190,1372.988529
